cpus=64
          sp.B.x-3484  [063]   224.233330: sched_wakeup:         kworker/63:1:503 [120] CPU:063
          sp.B.x-3484  [063]   224.237272: sched_switch:         sp.B.x:3484 [120] R ==> kworker/63:1:503 [120]
    kworker/63:1-503   [063]   224.237321: sched_switch:         kworker/63:1:503 [120] W ==> sp.B.x:3484 [120]
          sp.B.x-3477  [000]   224.253239: sched_waking:         comm=kworker/0:4 pid=686 prio=120 target_cpu=000
          sp.B.x-3477  [000]   224.253245: sched_wakeup:         kworker/0:4:686 [120] CPU:000
          sp.B.x-3477  [000]   224.253251: sched_switch:         sp.B.x:3477 [120] R ==> kworker/0:4:686 [120]
     kworker/0:4-686   [000]   224.253547: sched_switch:         kworker/0:4:686 [120] W ==> sp.B.x:3477 [120]
          sp.B.x-3475  [062]   224.265245: sched_waking:         comm=kworker/62:1 pid=554 prio=120 target_cpu=062
          sp.B.x-3475  [062]   224.265258: sched_wakeup:         kworker/62:1:554 [120] CPU:062
          sp.B.x-3482  [061]   224.265269: sched_waking:         comm=kworker/61:1 pid=561 prio=120 target_cpu=061
          sp.B.x-3482  [061]   224.265328: sched_wakeup:         kworker/61:1:561 [120] CPU:061
          sp.B.x-3475  [062]   224.269250: sched_switch:         sp.B.x:3475 [120] R ==> kworker/62:1:554 [120]
    kworker/62:1-554   [062]   224.269276: sched_switch:         kworker/62:1:554 [120] W ==> sp.B.x:3475 [120]
          sp.B.x-3482  [061]   224.269296: sched_switch:         sp.B.x:3482 [120] R ==> kworker/61:1:561 [120]
    kworker/61:1-561   [061]   224.269438: sched_switch:         kworker/61:1:561 [120] W ==> sp.B.x:3482 [120]
          sp.B.x-3477  [000]   224.271425: sched_waking:         comm=migration/0 pid=18 prio=0 target_cpu=000
          sp.B.x-3477  [000]   224.271429: sched_wakeup:         migration/0:18 [0] CPU:000
          sp.B.x-3477  [000]   224.271435: sched_switch:         sp.B.x:3477 [120] R ==> migration/0:18 [0]
     migration/0-18    [000]   224.271442: sched_switch:         migration/0:18 [0] S ==> sp.B.x:3477 [120]
          sp.B.x-3491  [016]   224.287435: sched_waking:         comm=migration/16 pid=113 prio=0 target_cpu=016
          sp.B.x-3511  [006]   224.287436: sched_waking:         comm=migration/6 pid=53 prio=0 target_cpu=006
          sp.B.x-3509  [004]   224.287436: sched_waking:         comm=migration/4 pid=41 prio=0 target_cpu=004
          sp.B.x-3457  [014]   224.287436: sched_waking:         comm=migration/14 pid=101 prio=0 target_cpu=014
          sp.B.x-3513  [008]   224.287437: sched_waking:         comm=migration/8 pid=65 prio=0 target_cpu=008
          sp.B.x-3487  [010]   224.287437: sched_waking:         comm=migration/10 pid=77 prio=0 target_cpu=010
          sp.B.x-3479  [002]   224.287438: sched_waking:         comm=migration/2 pid=29 prio=0 target_cpu=002
          sp.B.x-3456  [012]   224.287438: sched_waking:         comm=migration/12 pid=89 prio=0 target_cpu=012
          sp.B.x-3457  [014]   224.287449: sched_wakeup:         migration/14:101 [0] CPU:014
          sp.B.x-3511  [006]   224.287450: sched_wakeup:         migration/6:53 [0] CPU:006
          sp.B.x-3513  [008]   224.287450: sched_wakeup:         migration/8:65 [0] CPU:008
          sp.B.x-3491  [016]   224.287450: sched_wakeup:         migration/16:113 [0] CPU:016
          sp.B.x-3479  [002]   224.287450: sched_wakeup:         migration/2:29 [0] CPU:002
          sp.B.x-3509  [004]   224.287450: sched_wakeup:         migration/4:41 [0] CPU:004
          sp.B.x-3456  [012]   224.287451: sched_wakeup:         migration/12:89 [0] CPU:012
          sp.B.x-3487  [010]   224.287453: sched_wakeup:         migration/10:77 [0] CPU:010
          sp.B.x-3458  [003]   224.287464: sched_waking:         comm=migration/3 pid=35 prio=0 target_cpu=003
          sp.B.x-3461  [007]   224.287465: sched_waking:         comm=migration/7 pid=59 prio=0 target_cpu=007
          sp.B.x-3486  [001]   224.287465: sched_waking:         comm=migration/1 pid=23 prio=0 target_cpu=001
          sp.B.x-3466  [013]   224.287465: sched_waking:         comm=migration/13 pid=95 prio=0 target_cpu=013
          sp.B.x-3514  [005]   224.287465: sched_waking:         comm=migration/5 pid=47 prio=0 target_cpu=005
          sp.B.x-3468  [015]   224.287465: sched_waking:         comm=migration/15 pid=107 prio=0 target_cpu=015
          sp.B.x-3518  [017]   224.287465: sched_waking:         comm=migration/17 pid=119 prio=0 target_cpu=017
          sp.B.x-3512  [011]   224.287465: sched_waking:         comm=migration/11 pid=83 prio=0 target_cpu=011
          sp.B.x-3516  [009]   224.287465: sched_waking:         comm=migration/9 pid=71 prio=0 target_cpu=009
          sp.B.x-3513  [008]   224.287471: sched_switch:         sp.B.x:3513 [120] R ==> migration/8:65 [0]
          sp.B.x-3479  [002]   224.287471: sched_switch:         sp.B.x:3479 [120] R ==> migration/2:29 [0]
          sp.B.x-3511  [006]   224.287473: sched_switch:         sp.B.x:3511 [120] R ==> migration/6:53 [0]
          sp.B.x-3456  [012]   224.287473: sched_switch:         sp.B.x:3456 [120] R ==> migration/12:89 [0]
          sp.B.x-3491  [016]   224.287475: sched_switch:         sp.B.x:3491 [120] R ==> migration/16:113 [0]
          sp.B.x-3509  [004]   224.287475: sched_switch:         sp.B.x:3509 [120] R ==> migration/4:41 [0]
          sp.B.x-3457  [014]   224.287477: sched_switch:         sp.B.x:3457 [120] R ==> migration/14:101 [0]
          sp.B.x-3487  [010]   224.287479: sched_switch:         sp.B.x:3487 [120] R ==> migration/10:77 [0]
    migration/14-101   [014]   224.287494: sched_switch:         migration/14:101 [0] S ==> sp.B.x:3457 [120]
    migration/16-113   [016]   224.287494: sched_switch:         migration/16:113 [0] S ==> sp.B.x:3491 [120]
    migration/12-89    [012]   224.287495: sched_switch:         migration/12:89 [0] S ==> sp.B.x:3456 [120]
     migration/2-29    [002]   224.287495: sched_switch:         migration/2:29 [0] S ==> sp.B.x:3479 [120]
     migration/8-65    [008]   224.287496: sched_switch:         migration/8:65 [0] S ==> sp.B.x:3513 [120]
     migration/6-53    [006]   224.287496: sched_switch:         migration/6:53 [0] S ==> sp.B.x:3511 [120]
     migration/4-41    [004]   224.287498: sched_switch:         migration/4:41 [0] S ==> sp.B.x:3509 [120]
    migration/10-77    [010]   224.287500: sched_switch:         migration/10:77 [0] S ==> sp.B.x:3487 [120]
          sp.B.x-3516  [009]   224.287515: sched_wakeup:         migration/9:71 [0] CPU:009
          sp.B.x-3458  [003]   224.287516: sched_wakeup:         migration/3:35 [0] CPU:003
          sp.B.x-3512  [011]   224.287516: sched_wakeup:         migration/11:83 [0] CPU:011
          sp.B.x-3514  [005]   224.287517: sched_wakeup:         migration/5:47 [0] CPU:005
          sp.B.x-3468  [015]   224.287517: sched_wakeup:         migration/15:107 [0] CPU:015
          sp.B.x-3466  [013]   224.287517: sched_wakeup:         migration/13:95 [0] CPU:013
          sp.B.x-3518  [017]   224.287517: sched_wakeup:         migration/17:119 [0] CPU:017
          sp.B.x-3486  [001]   224.287520: sched_wakeup:         migration/1:23 [0] CPU:001
          sp.B.x-3461  [007]   224.287521: sched_wakeup:         migration/7:59 [0] CPU:007
          sp.B.x-3461  [007]   224.287584: sched_switch:         sp.B.x:3461 [120] R ==> migration/7:59 [0]
          sp.B.x-3518  [017]   224.287584: sched_switch:         sp.B.x:3518 [120] R ==> migration/17:119 [0]
          sp.B.x-3466  [013]   224.287584: sched_switch:         sp.B.x:3466 [120] R ==> migration/13:95 [0]
          sp.B.x-3486  [001]   224.287584: sched_switch:         sp.B.x:3486 [120] R ==> migration/1:23 [0]
          sp.B.x-3458  [003]   224.287584: sched_switch:         sp.B.x:3458 [120] R ==> migration/3:35 [0]
          sp.B.x-3516  [009]   224.287584: sched_switch:         sp.B.x:3516 [120] R ==> migration/9:71 [0]
          sp.B.x-3468  [015]   224.287585: sched_switch:         sp.B.x:3468 [120] R ==> migration/15:107 [0]
          sp.B.x-3512  [011]   224.287586: sched_switch:         sp.B.x:3512 [120] R ==> migration/11:83 [0]
          sp.B.x-3514  [005]   224.287590: sched_switch:         sp.B.x:3514 [120] R ==> migration/5:47 [0]
    migration/11-83    [011]   224.287658: sched_switch:         migration/11:83 [0] S ==> sp.B.x:3512 [120]
    migration/15-107   [015]   224.287659: sched_switch:         migration/15:107 [0] S ==> sp.B.x:3468 [120]
     migration/3-35    [003]   224.287659: sched_switch:         migration/3:35 [0] S ==> sp.B.x:3458 [120]
     migration/5-47    [005]   224.287660: sched_switch:         migration/5:47 [0] S ==> sp.B.x:3514 [120]
     migration/1-23    [001]   224.287660: sched_switch:         migration/1:23 [0] S ==> sp.B.x:3486 [120]
    migration/17-119   [017]   224.287661: sched_switch:         migration/17:119 [0] S ==> sp.B.x:3518 [120]
     migration/7-59    [007]   224.287661: sched_switch:         migration/7:59 [0] S ==> sp.B.x:3461 [120]
    migration/13-95    [013]   224.287661: sched_switch:         migration/13:95 [0] S ==> sp.B.x:3466 [120]
     migration/9-71    [009]   224.287662: sched_switch:         migration/9:71 [0] S ==> sp.B.x:3516 [120]
          sp.B.x-3501  [028]   224.291424: sched_waking:         comm=migration/28 pid=185 prio=0 target_cpu=028
          sp.B.x-3515  [022]   224.291424: sched_waking:         comm=migration/22 pid=149 prio=0 target_cpu=022
          sp.B.x-3465  [020]   224.291424: sched_waking:         comm=migration/20 pid=137 prio=0 target_cpu=020
          sp.B.x-3503  [030]   224.291424: sched_waking:         comm=migration/30 pid=197 prio=0 target_cpu=030
          sp.B.x-3493  [018]   224.291425: sched_waking:         comm=migration/18 pid=125 prio=0 target_cpu=018
          sp.B.x-3469  [024]   224.291425: sched_waking:         comm=migration/24 pid=161 prio=0 target_cpu=024
          sp.B.x-3471  [026]   224.291425: sched_waking:         comm=migration/26 pid=173 prio=0 target_cpu=026
          sp.B.x-3515  [022]   224.291428: sched_wakeup:         migration/22:149 [0] CPU:022
          sp.B.x-3501  [028]   224.291428: sched_wakeup:         migration/28:185 [0] CPU:028
          sp.B.x-3471  [026]   224.291428: sched_wakeup:         migration/26:173 [0] CPU:026
          sp.B.x-3469  [024]   224.291428: sched_wakeup:         migration/24:161 [0] CPU:024
          sp.B.x-3465  [020]   224.291428: sched_wakeup:         migration/20:137 [0] CPU:020
          sp.B.x-3493  [018]   224.291428: sched_wakeup:         migration/18:125 [0] CPU:018
          sp.B.x-3503  [030]   224.291428: sched_wakeup:         migration/30:197 [0] CPU:030
          sp.B.x-3493  [018]   224.291432: sched_switch:         sp.B.x:3493 [120] R ==> migration/18:125 [0]
          sp.B.x-3465  [020]   224.291432: sched_switch:         sp.B.x:3465 [120] R ==> migration/20:137 [0]
          sp.B.x-3471  [026]   224.291432: sched_switch:         sp.B.x:3471 [120] R ==> migration/26:173 [0]
          sp.B.x-3515  [022]   224.291432: sched_switch:         sp.B.x:3515 [120] R ==> migration/22:149 [0]
          sp.B.x-3503  [030]   224.291432: sched_switch:         sp.B.x:3503 [120] R ==> migration/30:197 [0]
          sp.B.x-3501  [028]   224.291433: sched_switch:         sp.B.x:3501 [120] R ==> migration/28:185 [0]
          sp.B.x-3469  [024]   224.291433: sched_switch:         sp.B.x:3469 [120] R ==> migration/24:161 [0]
    migration/20-137   [020]   224.291437: sched_switch:         migration/20:137 [0] S ==> sp.B.x:3465 [120]
    migration/26-173   [026]   224.291437: sched_switch:         migration/26:173 [0] S ==> sp.B.x:3471 [120]
    migration/28-185   [028]   224.291437: sched_switch:         migration/28:185 [0] S ==> sp.B.x:3501 [120]
    migration/30-197   [030]   224.291437: sched_switch:         migration/30:197 [0] S ==> sp.B.x:3503 [120]
    migration/22-149   [022]   224.291437: sched_switch:         migration/22:149 [0] S ==> sp.B.x:3515 [120]
    migration/24-161   [024]   224.291438: sched_switch:         migration/24:161 [0] S ==> sp.B.x:3469 [120]
    migration/18-125   [018]   224.291438: sched_switch:         migration/18:125 [0] S ==> sp.B.x:3493 [120]
          sp.B.x-3510  [021]   224.291446: sched_waking:         comm=migration/21 pid=143 prio=0 target_cpu=021
          sp.B.x-3504  [031]   224.291448: sched_waking:         comm=migration/31 pid=203 prio=0 target_cpu=031
          sp.B.x-3500  [023]   224.291448: sched_waking:         comm=migration/23 pid=155 prio=0 target_cpu=023
          sp.B.x-3506  [019]   224.291448: sched_waking:         comm=migration/19 pid=131 prio=0 target_cpu=019
          sp.B.x-3498  [029]   224.291448: sched_waking:         comm=migration/29 pid=191 prio=0 target_cpu=029
          sp.B.x-3502  [027]   224.291448: sched_waking:         comm=migration/27 pid=179 prio=0 target_cpu=027
          sp.B.x-3508  [025]   224.291448: sched_waking:         comm=migration/25 pid=167 prio=0 target_cpu=025
          sp.B.x-3502  [027]   224.291472: sched_wakeup:         migration/27:179 [0] CPU:027
          sp.B.x-3506  [019]   224.291472: sched_wakeup:         migration/19:131 [0] CPU:019
          sp.B.x-3510  [021]   224.291472: sched_wakeup:         migration/21:143 [0] CPU:021
          sp.B.x-3498  [029]   224.291472: sched_wakeup:         migration/29:191 [0] CPU:029
          sp.B.x-3508  [025]   224.291474: sched_wakeup:         migration/25:167 [0] CPU:025
          sp.B.x-3504  [031]   224.291474: sched_wakeup:         migration/31:203 [0] CPU:031
          sp.B.x-3500  [023]   224.291478: sched_wakeup:         migration/23:155 [0] CPU:023
          sp.B.x-3498  [029]   224.291499: sched_switch:         sp.B.x:3498 [120] R ==> migration/29:191 [0]
          sp.B.x-3508  [025]   224.291499: sched_switch:         sp.B.x:3508 [120] R ==> migration/25:167 [0]
          sp.B.x-3502  [027]   224.291499: sched_switch:         sp.B.x:3502 [120] R ==> migration/27:179 [0]
          sp.B.x-3500  [023]   224.291499: sched_switch:         sp.B.x:3500 [120] R ==> migration/23:155 [0]
          sp.B.x-3510  [021]   224.291500: sched_switch:         sp.B.x:3510 [120] R ==> migration/21:143 [0]
          sp.B.x-3506  [019]   224.291500: sched_switch:         sp.B.x:3506 [120] R ==> migration/19:131 [0]
          sp.B.x-3504  [031]   224.291503: sched_switch:         sp.B.x:3504 [120] R ==> migration/31:203 [0]
    migration/21-143   [021]   224.291525: sched_switch:         migration/21:143 [0] S ==> sp.B.x:3510 [120]
    migration/31-203   [031]   224.291526: sched_switch:         migration/31:203 [0] S ==> sp.B.x:3504 [120]
    migration/29-191   [029]   224.291526: sched_switch:         migration/29:191 [0] S ==> sp.B.x:3498 [120]
    migration/25-167   [025]   224.291526: sched_switch:         migration/25:167 [0] S ==> sp.B.x:3508 [120]
    migration/23-155   [023]   224.291526: sched_switch:         migration/23:155 [0] S ==> sp.B.x:3500 [120]
    migration/27-179   [027]   224.291527: sched_switch:         migration/27:179 [0] S ==> sp.B.x:3502 [120]
    migration/19-131   [019]   224.291532: sched_switch:         migration/19:131 [0] S ==> sp.B.x:3506 [120]
          sp.B.x-3474  [060]   224.297242: sched_waking:         comm=kworker/60:0 pid=379 prio=120 target_cpu=060
          sp.B.x-3499  [058]   224.297242: sched_waking:         comm=kworker/58:1 pid=557 prio=120 target_cpu=058
          sp.B.x-3499  [058]   224.297261: sched_wakeup:         kworker/58:1:557 [120] CPU:058
          sp.B.x-3474  [060]   224.297262: sched_wakeup:         kworker/60:0:379 [120] CPU:060
          sp.B.x-3480  [059]   224.297280: sched_waking:         comm=kworker/59:1 pid=550 prio=120 target_cpu=059
          sp.B.x-3480  [059]   224.297414: sched_wakeup:         kworker/59:1:550 [120] CPU:059
          sp.B.x-3474  [060]   224.301249: sched_switch:         sp.B.x:3474 [120] R ==> kworker/60:0:379 [120]
          sp.B.x-3499  [058]   224.301249: sched_switch:         sp.B.x:3499 [120] R ==> kworker/58:1:557 [120]
    kworker/60:0-379   [060]   224.301271: sched_switch:         kworker/60:0:379 [120] W ==> sp.B.x:3474 [120]
    kworker/58:1-557   [058]   224.301272: sched_switch:         kworker/58:1:557 [120] W ==> sp.B.x:3499 [120]
          sp.B.x-3480  [059]   224.301332: sched_switch:         sp.B.x:3480 [120] R ==> kworker/59:1:550 [120]
    kworker/59:1-550   [059]   224.301508: sched_switch:         kworker/59:1:550 [120] W ==> sp.B.x:3480 [120]
          sp.B.x-3505  [032]   224.303425: sched_waking:         comm=migration/32 pid=209 prio=0 target_cpu=032
          sp.B.x-3505  [032]   224.303431: sched_wakeup:         migration/32:209 [0] CPU:032
          sp.B.x-3505  [032]   224.303439: sched_switch:         sp.B.x:3505 [120] R ==> migration/32:209 [0]
    migration/32-209   [032]   224.303445: sched_switch:         migration/32:209 [0] S ==> sp.B.x:3505 [120]
          sp.B.x-3485  [040]   224.307423: sched_waking:         comm=migration/40 pid=257 prio=0 target_cpu=040
          sp.B.x-3455  [042]   224.307423: sched_waking:         comm=migration/42 pid=269 prio=0 target_cpu=042
          sp.B.x-3483  [038]   224.307423: sched_waking:         comm=migration/38 pid=245 prio=0 target_cpu=038
          sp.B.x-3489  [044]   224.307423: sched_waking:         comm=migration/44 pid=281 prio=0 target_cpu=044
          sp.B.x-3507  [034]   224.307423: sched_waking:         comm=migration/34 pid=221 prio=0 target_cpu=034
          sp.B.x-3481  [036]   224.307423: sched_waking:         comm=migration/36 pid=233 prio=0 target_cpu=036
          sp.B.x-3485  [040]   224.307427: sched_wakeup:         migration/40:257 [0] CPU:040
          sp.B.x-3483  [038]   224.307427: sched_wakeup:         migration/38:245 [0] CPU:038
          sp.B.x-3507  [034]   224.307427: sched_wakeup:         migration/34:221 [0] CPU:034
          sp.B.x-3481  [036]   224.307427: sched_wakeup:         migration/36:233 [0] CPU:036
          sp.B.x-3455  [042]   224.307427: sched_wakeup:         migration/42:269 [0] CPU:042
          sp.B.x-3489  [044]   224.307427: sched_wakeup:         migration/44:281 [0] CPU:044
          sp.B.x-3483  [038]   224.307431: sched_switch:         sp.B.x:3483 [120] R ==> migration/38:245 [0]
          sp.B.x-3485  [040]   224.307431: sched_switch:         sp.B.x:3485 [120] R ==> migration/40:257 [0]
          sp.B.x-3455  [042]   224.307431: sched_switch:         sp.B.x:3455 [120] R ==> migration/42:269 [0]
          sp.B.x-3507  [034]   224.307431: sched_switch:         sp.B.x:3507 [120] R ==> migration/34:221 [0]
          sp.B.x-3489  [044]   224.307431: sched_switch:         sp.B.x:3489 [120] R ==> migration/44:281 [0]
          sp.B.x-3481  [036]   224.307431: sched_switch:         sp.B.x:3481 [120] R ==> migration/36:233 [0]
    migration/44-281   [044]   224.307435: sched_switch:         migration/44:281 [0] S ==> sp.B.x:3489 [120]
    migration/38-245   [038]   224.307436: sched_switch:         migration/38:245 [0] S ==> sp.B.x:3483 [120]
    migration/42-269   [042]   224.307436: sched_switch:         migration/42:269 [0] S ==> sp.B.x:3455 [120]
    migration/40-257   [040]   224.307436: sched_switch:         migration/40:257 [0] S ==> sp.B.x:3485 [120]
    migration/36-233   [036]   224.307436: sched_switch:         migration/36:233 [0] S ==> sp.B.x:3481 [120]
    migration/34-221   [034]   224.307436: sched_switch:         migration/34:221 [0] S ==> sp.B.x:3507 [120]
          sp.B.x-3496  [039]   224.307446: sched_waking:         comm=migration/39 pid=251 prio=0 target_cpu=039
          sp.B.x-3460  [037]   224.307446: sched_waking:         comm=migration/37 pid=239 prio=0 target_cpu=037
          sp.B.x-3462  [041]   224.307446: sched_waking:         comm=migration/41 pid=263 prio=0 target_cpu=041
          sp.B.x-3464  [043]   224.307447: sched_waking:         comm=migration/43 pid=275 prio=0 target_cpu=043
          sp.B.x-3494  [033]   224.307450: sched_waking:         comm=migration/33 pid=215 prio=0 target_cpu=033
          sp.B.x-3488  [035]   224.307450: sched_waking:         comm=migration/35 pid=227 prio=0 target_cpu=035
          sp.B.x-3494  [033]   224.307474: sched_wakeup:         migration/33:215 [0] CPU:033
          sp.B.x-3464  [043]   224.307474: sched_wakeup:         migration/43:275 [0] CPU:043
          sp.B.x-3488  [035]   224.307474: sched_wakeup:         migration/35:227 [0] CPU:035
          sp.B.x-3496  [039]   224.307474: sched_wakeup:         migration/39:251 [0] CPU:039
          sp.B.x-3462  [041]   224.307474: sched_wakeup:         migration/41:263 [0] CPU:041
          sp.B.x-3460  [037]   224.307479: sched_wakeup:         migration/37:239 [0] CPU:037
          sp.B.x-3496  [039]   224.307501: sched_switch:         sp.B.x:3496 [120] R ==> migration/39:251 [0]
          sp.B.x-3462  [041]   224.307501: sched_switch:         sp.B.x:3462 [120] R ==> migration/41:263 [0]
          sp.B.x-3488  [035]   224.307502: sched_switch:         sp.B.x:3488 [120] R ==> migration/35:227 [0]
          sp.B.x-3460  [037]   224.307502: sched_switch:         sp.B.x:3460 [120] R ==> migration/37:239 [0]
          sp.B.x-3464  [043]   224.307502: sched_switch:         sp.B.x:3464 [120] R ==> migration/43:275 [0]
          sp.B.x-3494  [033]   224.307502: sched_switch:         sp.B.x:3494 [120] R ==> migration/33:215 [0]
    migration/33-215   [033]   224.307541: sched_switch:         migration/33:215 [0] S ==> sp.B.x:3494 [120]
    migration/41-263   [041]   224.307541: sched_switch:         migration/41:263 [0] S ==> sp.B.x:3462 [120]
    migration/43-275   [043]   224.307541: sched_switch:         migration/43:275 [0] S ==> sp.B.x:3464 [120]
    migration/37-239   [037]   224.307542: sched_switch:         migration/37:239 [0] S ==> sp.B.x:3460 [120]
    migration/39-251   [039]   224.307542: sched_switch:         migration/39:251 [0] S ==> sp.B.x:3496 [120]
    migration/35-227   [035]   224.307542: sched_switch:         migration/35:227 [0] S ==> sp.B.x:3488 [120]
          sp.B.x-3499  [058]   224.311424: sched_waking:         comm=migration/58 pid=365 prio=0 target_cpu=058
          sp.B.x-3495  [052]   224.311424: sched_waking:         comm=migration/52 pid=329 prio=0 target_cpu=052
          sp.B.x-3463  [050]   224.311424: sched_waking:         comm=migration/50 pid=317 prio=0 target_cpu=050
          sp.B.x-3517  [046]   224.311424: sched_waking:         comm=migration/46 pid=293 prio=0 target_cpu=046
          sp.B.x-3459  [048]   224.311424: sched_waking:         comm=migration/48 pid=305 prio=0 target_cpu=048
          sp.B.x-3467  [054]   224.311424: sched_waking:         comm=migration/54 pid=341 prio=0 target_cpu=054
          sp.B.x-3474  [060]   224.311424: sched_waking:         comm=migration/60 pid=377 prio=0 target_cpu=060
          sp.B.x-3497  [056]   224.311424: sched_waking:         comm=migration/56 pid=353 prio=0 target_cpu=056
          sp.B.x-3474  [060]   224.311426: sched_wakeup:         migration/60:377 [0] CPU:060
          sp.B.x-3463  [050]   224.311426: sched_wakeup:         migration/50:317 [0] CPU:050
          sp.B.x-3459  [048]   224.311426: sched_wakeup:         migration/48:305 [0] CPU:048
          sp.B.x-3495  [052]   224.311426: sched_wakeup:         migration/52:329 [0] CPU:052
          sp.B.x-3517  [046]   224.311426: sched_wakeup:         migration/46:293 [0] CPU:046
          sp.B.x-3499  [058]   224.311426: sched_wakeup:         migration/58:365 [0] CPU:058
          sp.B.x-3497  [056]   224.311426: sched_wakeup:         migration/56:353 [0] CPU:056
          sp.B.x-3467  [054]   224.311427: sched_wakeup:         migration/54:341 [0] CPU:054
          sp.B.x-3499  [058]   224.311429: sched_switch:         sp.B.x:3499 [120] R ==> migration/58:365 [0]
          sp.B.x-3495  [052]   224.311429: sched_switch:         sp.B.x:3495 [120] R ==> migration/52:329 [0]
          sp.B.x-3463  [050]   224.311429: sched_switch:         sp.B.x:3463 [120] R ==> migration/50:317 [0]
          sp.B.x-3473  [053]   224.311430: sched_waking:         comm=migration/53 pid=335 prio=0 target_cpu=053
          sp.B.x-3480  [059]   224.311430: sched_waking:         comm=migration/59 pid=371 prio=0 target_cpu=059
          sp.B.x-3476  [055]   224.311430: sched_waking:         comm=migration/55 pid=347 prio=0 target_cpu=055
          sp.B.x-3478  [057]   224.311430: sched_waking:         comm=migration/57 pid=359 prio=0 target_cpu=057
          sp.B.x-3472  [051]   224.311430: sched_waking:         comm=migration/51 pid=323 prio=0 target_cpu=051
          sp.B.x-3470  [049]   224.311430: sched_waking:         comm=migration/49 pid=311 prio=0 target_cpu=049
          sp.B.x-3459  [048]   224.311430: sched_switch:         sp.B.x:3459 [120] R ==> migration/48:305 [0]
          sp.B.x-3474  [060]   224.311430: sched_switch:         sp.B.x:3474 [120] R ==> migration/60:377 [0]
          sp.B.x-3497  [056]   224.311430: sched_switch:         sp.B.x:3497 [120] R ==> migration/56:353 [0]
          sp.B.x-3517  [046]   224.311430: sched_switch:         sp.B.x:3517 [120] R ==> migration/46:293 [0]
          sp.B.x-3490  [045]   224.311430: sched_waking:         comm=migration/45 pid=287 prio=0 target_cpu=045
          sp.B.x-3467  [054]   224.311430: sched_switch:         sp.B.x:3467 [120] R ==> migration/54:341 [0]
          sp.B.x-3492  [047]   224.311432: sched_waking:         comm=migration/47 pid=299 prio=0 target_cpu=047
    migration/60-377   [060]   224.311433: sched_switch:         migration/60:377 [0] S ==> sp.B.x:3474 [120]
    migration/58-365   [058]   224.311434: sched_switch:         migration/58:365 [0] S ==> sp.B.x:3499 [120]
    migration/46-293   [046]   224.311434: sched_switch:         migration/46:293 [0] S ==> sp.B.x:3517 [120]
    migration/52-329   [052]   224.311434: sched_switch:         migration/52:329 [0] S ==> sp.B.x:3495 [120]
    migration/50-317   [050]   224.311434: sched_switch:         migration/50:317 [0] S ==> sp.B.x:3463 [120]
    migration/54-341   [054]   224.311434: sched_switch:         migration/54:341 [0] S ==> sp.B.x:3467 [120]
    migration/56-353   [056]   224.311434: sched_switch:         migration/56:353 [0] S ==> sp.B.x:3497 [120]
    migration/48-305   [048]   224.311435: sched_switch:         migration/48:305 [0] S ==> sp.B.x:3459 [120]
          sp.B.x-3490  [045]   224.311437: sched_wakeup:         migration/45:287 [0] CPU:045
          sp.B.x-3470  [049]   224.311437: sched_wakeup:         migration/49:311 [0] CPU:049
          sp.B.x-3473  [053]   224.311438: sched_wakeup:         migration/53:335 [0] CPU:053
          sp.B.x-3478  [057]   224.311438: sched_wakeup:         migration/57:359 [0] CPU:057
          sp.B.x-3476  [055]   224.311438: sched_wakeup:         migration/55:347 [0] CPU:055
          sp.B.x-3472  [051]   224.311439: sched_wakeup:         migration/51:323 [0] CPU:051
          sp.B.x-3492  [047]   224.311439: sched_wakeup:         migration/47:299 [0] CPU:047
          sp.B.x-3480  [059]   224.311439: sched_wakeup:         migration/59:371 [0] CPU:059
          sp.B.x-3478  [057]   224.311444: sched_switch:         sp.B.x:3478 [120] R ==> migration/57:359 [0]
          sp.B.x-3492  [047]   224.311445: sched_switch:         sp.B.x:3492 [120] R ==> migration/47:299 [0]
          sp.B.x-3470  [049]   224.311445: sched_switch:         sp.B.x:3470 [120] R ==> migration/49:311 [0]
          sp.B.x-3490  [045]   224.311445: sched_switch:         sp.B.x:3490 [120] R ==> migration/45:287 [0]
          sp.B.x-3480  [059]   224.311446: sched_switch:         sp.B.x:3480 [120] R ==> migration/59:371 [0]
          sp.B.x-3476  [055]   224.311446: sched_switch:         sp.B.x:3476 [120] R ==> migration/55:347 [0]
          sp.B.x-3473  [053]   224.311446: sched_switch:         sp.B.x:3473 [120] R ==> migration/53:335 [0]
          sp.B.x-3472  [051]   224.311447: sched_switch:         sp.B.x:3472 [120] R ==> migration/51:323 [0]
    migration/49-311   [049]   224.311452: sched_switch:         migration/49:311 [0] S ==> sp.B.x:3470 [120]
    migration/53-335   [053]   224.311455: sched_switch:         migration/53:335 [0] S ==> sp.B.x:3473 [120]
    migration/51-323   [051]   224.311455: sched_switch:         migration/51:323 [0] S ==> sp.B.x:3472 [120]
    migration/55-347   [055]   224.311455: sched_switch:         migration/55:347 [0] S ==> sp.B.x:3476 [120]
    migration/45-287   [045]   224.311456: sched_switch:         migration/45:287 [0] S ==> sp.B.x:3490 [120]
    migration/57-359   [057]   224.311456: sched_switch:         migration/57:359 [0] S ==> sp.B.x:3478 [120]
    migration/59-371   [059]   224.311457: sched_switch:         migration/59:371 [0] S ==> sp.B.x:3480 [120]
    migration/47-299   [047]   224.311460: sched_switch:         migration/47:299 [0] S ==> sp.B.x:3492 [120]
