cpus=8
              ls-9662  [002]  3682.371069: sched_wakeup:         kworker/u16:6:4458 [120] CPU:004
          <idle>-0     [004]  3682.371070: sched_switch:         swapper/4:0 [120] R ==> kworker/u16:6:4458 [120]
   kworker/u16:6-4458  [004]  3682.371071: sched_switch:         kworker/u16:6:4458 [120] W ==> swapper/4:0 [120]
          <idle>-0     [000]  3682.371072: sched_wakeup:         sudo:9639 [115] CPU:000
   kworker/u16:8-4843  [003]  3682.371072: sched_switch:         kworker/u16:8:4843 [120] W ==> swapper/3:0 [120]
          <idle>-0     [000]  3682.371075: sched_switch:         swapper/0:0 [120] R ==> sudo:9639 [115]
              ls-9662  [002]  3682.371085: sched_waking:         comm=kworker/u16:8 pid=4843 prio=120 target_cpu=003
              ls-9662  [002]  3682.371086: sched_wake_idle_without_ipi: cpu=3
              ls-9662  [002]  3682.371087: sched_wakeup:         kworker/u16:8:4843 [120] CPU:003
          <idle>-0     [003]  3682.371088: sched_switch:         swapper/3:0 [120] R ==> kworker/u16:8:4843 [120]
            sudo-9639  [000]  3682.371088: sched_waking:         comm=kworker/u16:6 pid=4458 prio=120 target_cpu=004
            sudo-9639  [000]  3682.371090: sched_wake_idle_without_ipi: cpu=4
            sudo-9639  [000]  3682.371090: sched_wakeup:         kworker/u16:6:4458 [120] CPU:004
          <idle>-0     [004]  3682.371091: sched_switch:         swapper/4:0 [120] R ==> kworker/u16:6:4458 [120]
   kworker/u16:6-4458  [004]  3682.371091: sched_switch:         kworker/u16:6:4458 [120] W ==> swapper/4:0 [120]
   kworker/u16:8-4843  [003]  3682.371092: sched_waking:         comm=gnome-terminal- pid=5343 prio=115 target_cpu=001
              ls-9662  [002]  3682.371093: sched_waking:         comm=kworker/u16:8 pid=4843 prio=120 target_cpu=003
   kworker/u16:8-4843  [003]  3682.371094: sched_switch:         kworker/u16:8:4843 [120] W ==> swapper/3:0 [120]
 gnome-terminal--5343  [001]  3682.371094: sched_switch:         gnome-terminal-:5343 [115] D ==> swapper/1:0 [120]
          <idle>-0     [003]  3682.371096: sched_wakeup:         kworker/u16:8:4843 [120] CPU:003
          <idle>-0     [003]  3682.371097: sched_switch:         swapper/3:0 [120] R ==> kworker/u16:8:4843 [120]
          <idle>-0     [001]  3682.371098: sched_wakeup:         gnome-terminal-:5343 [115] CPU:001
   kworker/u16:8-4843  [003]  3682.371099: sched_switch:         kworker/u16:8:4843 [120] W ==> swapper/3:0 [120]
              ls-9662  [002]  3682.371099: sched_waking:         comm=kworker/u16:8 pid=4843 prio=120 target_cpu=003
          <idle>-0     [001]  3682.371100: sched_switch:         swapper/1:0 [120] R ==> gnome-terminal-:5343 [115]
          <idle>-0     [003]  3682.371101: sched_wakeup:         kworker/u16:8:4843 [120] CPU:003
          <idle>-0     [003]  3682.371101: sched_switch:         swapper/3:0 [120] R ==> kworker/u16:8:4843 [120]
   kworker/u16:8-4843  [003]  3682.371102: sched_waking:         comm=kworker/u16:6 pid=4458 prio=120 target_cpu=004
   kworker/u16:8-4843  [003]  3682.371103: sched_wake_idle_without_ipi: cpu=4
   kworker/u16:8-4843  [003]  3682.371104: sched_wakeup:         kworker/u16:6:4458 [120] CPU:004
          <idle>-0     [004]  3682.371105: sched_switch:         swapper/4:0 [120] R ==> kworker/u16:6:4458 [120]
   kworker/u16:6-4458  [004]  3682.371105: sched_switch:         kworker/u16:6:4458 [120] W ==> swapper/4:0 [120]
   kworker/u16:8-4843  [003]  3682.371106: sched_switch:         kworker/u16:8:4843 [120] W ==> swapper/3:0 [120]
            sudo-9639  [000]  3682.371113: sched_waking:         comm=kworker/u16:8 pid=4843 prio=120 target_cpu=003
            sudo-9639  [000]  3682.371114: sched_wake_idle_without_ipi: cpu=3
            sudo-9639  [000]  3682.371114: sched_wakeup:         kworker/u16:8:4843 [120] CPU:003
          <idle>-0     [003]  3682.371116: sched_switch:         swapper/3:0 [120] R ==> kworker/u16:8:4843 [120]
 gnome-terminal--5343  [001]  3682.371117: sched_switch:         gnome-terminal-:5343 [115] D ==> swapper/1:0 [120]
   kworker/u16:8-4843  [003]  3682.371118: sched_waking:         comm=gnome-terminal- pid=5343 prio=115 target_cpu=001
            sudo-9639  [000]  3682.371120: sched_switch:         sudo:9639 [115] S ==> swapper/0:0 [120]
   kworker/u16:8-4843  [003]  3682.371120: sched_wake_idle_without_ipi: cpu=1
   kworker/u16:8-4843  [003]  3682.371121: sched_wakeup:         gnome-terminal-:5343 [115] CPU:001
   kworker/u16:8-4843  [003]  3682.371122: sched_switch:         kworker/u16:8:4843 [120] W ==> swapper/3:0 [120]
          <idle>-0     [001]  3682.371123: sched_switch:         swapper/1:0 [120] R ==> gnome-terminal-:5343 [115]
 gnome-terminal--5343  [001]  3682.371140: sched_switch:         gnome-terminal-:5343 [115] S ==> swapper/1:0 [120]
              ls-9662  [002]  3682.371192: sched_process_exit:   comm=ls pid=9662 prio=115
              ls-9662  [002]  3682.371203: sched_waking:         comm=trace-cmd pid=9641 prio=115 target_cpu=006
              ls-9662  [002]  3682.371205: sched_wake_idle_without_ipi: cpu=6
              ls-9662  [002]  3682.371206: sched_wakeup:         trace-cmd:9641 [115] CPU:006
              ls-9662  [002]  3682.371209: sched_switch:         ls:9662 [115] X ==> swapper/2:0 [120]
          <idle>-0     [006]  3682.371232: sched_switch:         swapper/6:0 [120] R ==> trace-cmd:9641 [115]
